Line;Machine;Timestamp;Glossary
X01_line;Machine_01;9/20/2016 11:52:03 AM;FILTER REJECT GUARD OPEN (CHANNEL 1)
X01_line;Machine_01;9/20/2016 11:52:03 AM;FILTER RECEIVER STOPPED (1ST CHANNEL)
X01_line;Machine_01;9/20/2016 11:51:04 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:51:44 AM;FILTER RECEIVER JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:51:45 AM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:51:45 AM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 11:51:43 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:53:02 AM;NO PAPER MAKER REEL CHANGE - Maker
X01_line;Machine_01;9/20/2016 11:51:42 AM;SAFETY BUMPERS: TIPPER GUARD - Lower
X01_line;Machine_01;9/20/2016 11:51:47 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:52:02 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 1)
X01_line;Machine_01;9/20/2016 11:52:06 AM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 11:52:23 AM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 11:52:58 AM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:54:23 AM;FILTER RECEIVER JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:54:23 AM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:54:23 AM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:53:33 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:53:55 AM;FILTER RECEIVER JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:53:55 AM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:53:55 AM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 11:53:52 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:53:57 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:54:21 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:54:25 AM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:54:26 AM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:55:00 AM;FILTER RECEIVER JAM (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:00 AM;FILTER REJECT GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:00 AM;FILTER RECEIVER STOPPED (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:54:27 AM;LOWER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 11:54:58 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:54:41 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:55:22 AM;FILTER RECEIVER JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:55:23 AM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:55:23 AM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 11:55:21 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:54:58 AM;SAFETY BUMPERS: TIPPER GUARD - Lower
X01_line;Machine_01;9/20/2016 11:55:03 AM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:44 AM;FILTER RECEIVER JAM (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:16 AM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:44 AM;FILTER REJECT GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:44 AM;FILTER RECEIVER STOPPED (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:25 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:55:42 AM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:55:30 AM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 11:55:30 AM;PHOTOCELL: FEED TUBE JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:11:13 PM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:11:13 PM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 11:55:53 AM;MACHINE STOP
X01_line;Machine_01;9/20/2016 11:55:53 AM;SPIDER JAM
X01_line;Machine_01;9/20/2016 11:55:43 AM;CARDER DRUM DISENGANGED
X01_line;Machine_01;9/20/2016 11:55:53 AM;DIAMETER CHECK HEAD CLOGGED
X01_line;Machine_01;9/20/2016 11:56:04 AM;HEATER GUARD OPEN
X01_line;Machine_01;9/20/2016 11:56:04 AM;SAFETY CIRCUIT BREAKER
X01_line;Machine_01;9/20/2016 11:56:04 AM;SAFETY CIRCUIT BREAKER - 2nd heater
X01_line;Machine_01;9/20/2016 11:56:04 AM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 11:56:04 AM;SAFETY CIRCUIT BREAKER - third sealer
X01_line;Machine_01;9/20/2016 11:56:04 AM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 11:55:41 AM;SAFETY BUMPERS: TIPPER GUARD - Lower
X01_line;Machine_01;9/20/2016 11:55:53 AM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_01;9/20/2016 11:55:47 AM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 11:57:32 AM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 11:57:33 AM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 11:57:33 AM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 11:56:03 AM;UPPER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 11:56:09 AM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 11:56:12 AM;START: ELEVATOR ARM DESCENT - Maker
X01_line;Machine_01;9/20/2016 11:56:17 AM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 11:56:13 AM;FRONT DIAMETER CONTROL
X01_line;Machine_01;9/20/2016 11:58:14 AM;CLEAN / CHECK THE SCANNER - Lower
X01_line;Machine_01;9/20/2016 11:56:54 AM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 11:56:20 AM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 11:56:24 AM;LOW PRODUCTION SPEED
X01_line;Machine_01;9/20/2016 11:57:28 AM;PRODUCTION
X01_line;Machine_01;9/20/2016 11:56:52 AM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:00:24 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 11:57:02 AM;NOMINAL SPEED
X01_line;Machine_01;9/20/2016 12:00:52 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:00:52 PM;EXCESSIVE CIGARETTE REJECTION - Rod filter
X01_line;Machine_01;9/20/2016 11:57:28 AM;LOW PRODUCTION SPEED - MANUAL
X01_line;Machine_01;9/20/2016 11:57:31 AM;CARDER DRUM DISENGANGED
X01_line;Machine_01;9/20/2016 11:58:01 AM;SERVICE STOP
X01_line;Machine_01;9/20/2016 11:58:01 AM;DIAMETER CHECK HEAD CLOGGED
X01_line;Machine_01;9/20/2016 11:58:01 AM;MACHINE STOP
X01_line;Machine_01;9/20/2016 12:01:26 PM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:00:14 PM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_01;9/20/2016 12:00:24 PM;SAFETY CIRCUIT BREAKER - third sealer
X01_line;Machine_01;9/20/2016 12:00:24 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:00:24 PM;SAFETY CIRCUIT BREAKER - 2nd heater
X01_line;Machine_01;9/20/2016 12:00:24 PM;SAFETY CIRCUIT BREAKER
X01_line;Machine_01;9/20/2016 12:00:24 PM;HEATER GUARD OPEN
X01_line;Machine_01;9/20/2016 12:00:51 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 11:58:01 AM;ROLLING BLOCK JAM
X01_line;Machine_01;9/20/2016 12:00:13 PM;TIPPER UPPER GUARD OPEN
X01_line;Machine_01;9/20/2016 12:00:24 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 11:58:01 AM;FAULT: PAPER SPLICE CHECK MOVEMENT SENSOR - Backward position
X01_line;Machine_01;9/20/2016 12:00:06 PM;CUTTING HEAD GUARD OPEN
X01_line;Machine_01;9/20/2016 12:00:48 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:00:50 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 11:57:54 AM;SAFETY CIRCUIT BREAKER - Cut Head
X01_line;Machine_01;9/20/2016 11:58:01 AM;MACHINE SELECT ON MANUAL - Empty running
X01_line;Machine_01;9/20/2016 12:00:13 PM;MACHINE SPEED IN MANUALE MODE - Filter Tipper
X01_line;Machine_01;9/20/2016 12:00:10 PM;TIPPER IN FILTER TEST MODE
X01_line;Machine_01;9/20/2016 12:00:06 PM;ENGAGED HANDWHEEL
X01_line;Machine_01;9/20/2016 12:00:06 PM;FAULT: PAPER SPLICE CHECK MOVEMENT SENSOR - Backward position
X01_line;Machine_01;9/20/2016 12:00:26 PM;CLEAN / CHECK THE SCANNER - Lower
X01_line;Machine_01;9/20/2016 1:04:50 PM;WEIGHT: HIGH HUMIDITY
X01_line;Machine_01;9/20/2016 1:04:50 PM;WEIGHT: TOTAL REAR FAULTY CIGARETTES
X01_line;Machine_01;9/20/2016 12:47:38 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:02 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 3:30:00 PM;OPENED - Electric circuit
X01_line;Machine_01;9/20/2016 12:00:15 PM;MACHIN STATE - Filter Tipper
X01_line;Machine_01;9/20/2016 12:00:15 PM;MACHIN STATE - Maker
X01_line;Machine_01;9/20/2016 12:18:03 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:18:03 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:00:30 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:00:38 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:00:32 PM;REAR DIAMETER CONTROL
X01_line;Machine_01;9/20/2016 12:00:32 PM;FRONT DIAMETER CONTROL
X01_line;Machine_01;9/20/2016 12:18:36 PM;CLEAN / CHECK THE SCANNER - Lower
X01_line;Machine_01;9/20/2016 12:00:41 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:00:45 PM;LOW PRODUCTION SPEED
X01_line;Machine_01;9/20/2016 12:17:56 PM;PRODUCTION
X01_line;Machine_01;9/20/2016 12:18:36 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:24 PM;EXIT REJECT
X01_line;Machine_01;9/20/2016 12:17:09 PM;NOMINAL SPEED
X01_line;Machine_01;9/20/2016 12:01:24 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:02:16 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:03:35 PM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:04:01 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:06:32 PM;NO PAPER MAKER REEL CHANGE - Maker
X01_line;Machine_01;9/20/2016 12:05:52 PM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 12:08:21 PM;LOWER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:08:37 PM;GUARD 1  FILTER RESERVE DOOR
X01_line;Machine_01;9/20/2016 12:08:38 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:08:38 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:14 PM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:14 PM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:11 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:16 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:31 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:20:50 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:21:22 PM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:21:22 PM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:09:57 PM;UPPER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:10:06 PM;START: ELEVATOR ARM DESCENT - Maker
X01_line;Machine_01;9/20/2016 12:10:55 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:11:11 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:11:15 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:11:56 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:12:20 PM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:12:20 PM;FILTER RECEIVER JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:12:20 PM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 12:12:18 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:12:17 PM;SAFETY BUMPERS: TIPPER GUARD - Lower
X01_line;Machine_01;9/20/2016 12:12:22 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:13:13 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:13:13 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:16:47 PM;FILTER REJECT GUARD OPEN (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:16:47 PM;FILTER RECEIVER STOPPED (2ND CHANNEL)
X01_line;Machine_01;9/20/2016 12:13:54 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:18:03 PM;NO PAPER MAKER REEL CHANGE - Maker
X01_line;Machine_01;9/20/2016 12:16:46 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:16:41 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:16:41 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:21:22 PM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:21:22 PM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 12:16:50 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:17:00 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:17:35 PM;LOW PRODUCTION SPEED - MANUAL
X01_line;Machine_01;9/20/2016 12:17:25 PM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 12:17:50 PM;NOMINAL SPEED
X01_line;Machine_01;9/20/2016 12:17:56 PM;LOW PRODUCTION SPEED - MANUAL
X01_line;Machine_01;9/20/2016 12:18:01 PM;CARDER DRUM DISENGANGED
X01_line;Machine_01;9/20/2016 12:18:24 PM;NO PAPER MAKER REEL CHANGE - Maker
X01_line;Machine_01;9/20/2016 12:18:24 PM;WEIGHT: REAR SENSOR EXCESSIVE SIGNAL
X01_line;Machine_01;9/20/2016 12:18:24 PM;WEIGHT: FRONT SENSOR EXCESSIVE SIGNAL
X01_line;Machine_01;9/20/2016 12:18:24 PM;MACHINE STOP
X01_line;Machine_01;9/20/2016 12:18:27 PM;DIAMETER CHECK HEAD CLOGGED
X01_line;Machine_01;9/20/2016 12:18:24 PM;NO ADHESIVE TAPE - Maker
X01_line;Machine_01;9/20/2016 12:18:27 PM;MACHINE WAITING FOR PRODUCTS
X01_line;Machine_01;9/20/2016 12:18:36 PM;SAFETY CIRCUIT BREAKER
X01_line;Machine_01;9/20/2016 12:18:36 PM;SAFETY CIRCUIT BREAKER - third sealer
X01_line;Machine_01;9/20/2016 12:18:36 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:36 PM;SAFETY CIRCUIT BREAKER - 2nd heater
X01_line;Machine_01;9/20/2016 12:18:36 PM;HEATER GUARD OPEN
X01_line;Machine_01;9/20/2016 12:18:36 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:18:24 PM;FAULT: PAPER SPLICE CHECK MOVEMENT SENSOR - Backward position
X01_line;Machine_01;9/20/2016 12:45:53 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:45:53 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:45:53 PM;MESSAGE - Invisible
X01_line;Machine_01;9/20/2016 12:18:41 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:49 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:44 PM;REAR DIAMETER CONTROL
X01_line;Machine_01;9/20/2016 12:18:44 PM;FRONT DIAMETER CONTROL
X01_line;Machine_01;9/20/2016 12:49:29 PM;CLEAN / CHECK THE SCANNER - Lower
X01_line;Machine_01;9/20/2016 12:18:52 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:18:56 PM;LOW PRODUCTION SPEED
X01_line;Machine_01;9/20/2016 12:45:45 PM;PRODUCTION
X01_line;Machine_01;9/20/2016 12:50:19 PM;SAFETY CIRCUIT BREAKER - Electric circuit
X01_line;Machine_01;9/20/2016 12:45:46 PM;NOMINAL SPEED
X01_line;Machine_01;9/20/2016 12:19:04 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:19:04 PM;EXCESSIVE CIGARETTE REJECTION - Rod filter
X01_line;Machine_01;9/20/2016 12:19:25 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:19:32 PM;LOWER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:20:53 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:21:01 PM;UPPER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:21:10 PM;START: ELEVATOR ARM DESCENT - Maker
X01_line;Machine_01;9/20/2016 12:21:24 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:21:25 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:21:37 PM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 12:22:20 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:23:52 PM;FILTER RECEIVER JAM (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:23:52 PM;FILTER REJECT GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:23:52 PM;FILTER RECEIVER STOPPED (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:23:09 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:23:09 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:24:58 PM;FILTER REJECT GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:24:58 PM;FILTER RECEIVER STOPPED (3RD CHANNEL)
X01_line;Machine_01;9/20/2016 12:23:50 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:23:54 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:24:01 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:24:14 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:02 PM;FILTER RECEIVER JAM (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:02 PM;FILTER REJECT GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:02 PM;FILTER RECEIVER STOPPED (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:24:38 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:24:55 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:25:00 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:00 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:00 PM;FILTER FEED ARREST (CHANNEL 3)
X01_line;Machine_01;9/20/2016 12:25:52 PM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:01 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:25:52 PM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:05 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:30 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:31 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:25:51 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:25:55 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:26:01 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:05 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:25 PM;FILTER FEED ARREST (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:56:32 PM;FILTER RECEIVER STOPPED (CHANNEL 5)
X01_line;Machine_01;9/20/2016 12:26:50 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:29:07 PM;LOWER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:30:50 PM;UPPER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:30:58 PM;START: ELEVATOR ARM DESCENT - Maker
X01_line;Machine_01;9/20/2016 12:32:23 PM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 12:34:57 PM;REEL CARRIER MISSING - Maker
X01_line;Machine_01;9/20/2016 12:34:44 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:35:13 PM;FILTER RECEIVER JAM (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:35:13 PM;FILTER REJECT GUARD OPEN (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:35:13 PM;FILTER RECEIVER STOPPED (2ND CHANNEL)
X01_line;Machine_01;9/20/2016 12:35:12 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:35:15 PM;FILTER FEED ARREST (CHANNEL 2)
X01_line;Machine_01;9/20/2016 12:37:15 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:37:29 PM;FILTER RECEIVER JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:37:29 PM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:37:29 PM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:37:29 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:37:32 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:38:09 PM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:38:27 PM;FILTER RECEIVER JAM (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:38:27 PM;FILTER REJECT GUARD OPEN (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:38:27 PM;FILTER RECEIVER STOPPED (1ST CHANNEL)
X01_line;Machine_01;9/20/2016 12:38:27 PM;FILTER RECEIVER GUARD OPEN (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:38:30 PM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:38:32 PM;EXCESSIVE CIGARETTE REJECTION - CID
X01_line;Machine_01;9/20/2016 12:38:54 PM;PRESENCE: FILTER REJECTION CONVEYOR - Filter Receiver
X01_line;Machine_01;9/20/2016 12:39:03 PM;LOWER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:41:56 PM;FILTER FEED ARREST (CHANNEL 1)
X01_line;Machine_01;9/20/2016 12:40:39 PM;UPPER REEL RELEASED - Maker
X01_line;Machine_01;9/20/2016 12:40:47 PM;START: ELEVATOR ARM DESCENT - Maker
X01_line;Machine_01;9/20/2016 12:42:56 PM;PHOTOCELL: FEED TUBE JAM (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:42:56 PM;FILTER FEED ARREST (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:56:31 PM;FILTER REJECT GUARD OPEN (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:42:57 PM;PRESENCE: FILTER REJECTION CONVEYOR - Filter Receiver
X01_line;Machine_01;9/20/2016 12:56:31 PM;FILTER RECEIVER STOPPED (CHANNEL 4)
X01_line;Machine_01;9/20/2016 12:43:06 PM;REEL CHANGE GUARD - Maker
X01_line;Machine_01;9/20/2016 12:45:07 PM;PRESENCE: FILTER REJECTION CONVEYOR - Filter Receiver
X01_line;Machine_01;9/20/2016 12:50:11 PM;MAIN BUFFER FULL
X01_line;Machine_01;9/20/2016 12:45:52 PM;CARDER DRUM DISENGANGED
